fid,name,dob,height_inches,weight_lbs,association,division,country,reach_inches,strike_offense_per_min,strike_offense_accuracy,strike_defense_per_min,strike_defense_accuracy,takedowns_per_fight,takedowns_accuracy,takedowns_defense,submissions_per_fight,wins,losses,draws,total_fights,win_pct,finish_pct
23345,Luke Rockhold,1984-10-17,75,185,American Kickboxing Academy,Middleweight,United States,77,4.17,48,2.12,60,0.56,40,69,1.4,5,1,0,6,83,100
23350,Matt Veach,1981-05-31,67,155,Finney's HIT Squad,Welterweight,United States,,1.12,28,4.91,44,3.64,38,100,1.5,1,2,0,3,33,100
23390,Erik Koch,1988-10-04,70,155,Roufusport,Featherweight,United States,70,2.32,42,2.31,44,0.69,44,80,1.5,3,3,0,6,50,67
23401,Wilson Reis,1985-01-06,64,125,Brazilian Jiu-Jitsu United,Flyweight,Brazil,65,2.15,37,2.12,62,5.51,46,53,0.8,4,2,0,6,67,25
23501,Dongi Yang,1984-12-07,71,185,Korean Top Team,Middleweight,South Korea,71,3.55,51,3.21,63,1.7,41,61,0.5,2,3,0,5,40,100
23531,Paul Sass,1988-08-04,73,155,Team Kaobon,Lightweight,England,73,0.53,26,1.9,51,0.53,16,33,7.4,3,2,0,5,60,100
23648,Sheldon Westcott,1984-08-20,73,170,Complete Fitness and Martial Arts,Welterweight,Canada,71,2.26,40,3.73,37,3.23,37,14,0,1,2,0,3,33,100
23852,Mario Miranda,1978-09-21,75,185,Black House,Middleweight,Brazil,,,,,,,,,,1,3,0,4,25,100
23864,Corey Hill,1978-10-03,76,155,KO Evolution,Welterweight,United States,80,3.57,46,1.61,70,3.02,80,100,0,1,2,0,3,33,100
23978,Ricardo Romero,1978-04-15,72,205,AMA Fight Club,Light Heavyweight,United States,76,2.17,55,4.77,46,1.63,10,100,3.3,1,2,0,3,33,100
23982,Drew Dober,1988-10-19,68,155,MidAmerica Martial Arts,Lightweight,United States,70,3.33,33,3.99,55,1.15,16,66,0.2,2,3,0,5,40,50
23999,Daniel Roberts,1980-08-05,70,170,Cesar Gracie Fight Team,Welterweight,United States,74,0.73,20,2.27,46,2.46,44,40,2.5,3,4,0,7,43,67
24067,Kyung Ho Kang,1987-09-09,69,135,Busan Team M.A.D.,Bantamweight,South Korea,72,2.04,43,1.39,57,2.55,71,81,1.5,2,1,0,3,67,50
24539,Johny Hendricks,1983-09-12,69,185,Team Takedown,Welterweight,United States,69,3.51,46,3.91,53,4.26,48,60,0.4,12,4,0,16,75,42
24540,Shane Roller,1979-07-14,70,155,Team Takedown,Lightweight,United States,72,2.04,34,2.65,60,2.46,33,42,1.9,2,4,0,6,33,50
24765,Jacob Volkmann,1980-09-05,69,155,Minnesota Martial Arts Academy,Welterweight,United States,71,1.19,34,1.78,52,3.19,48,52,2,6,4,0,10,60,17
24913,Ken Stone,1982-10-08,68,135,American Top Team,Bantamweight,United States,71,3.85,49,2.9,48,1.24,33,60,0.6,2,2,0,4,50,50
24986,Aaron Simpson,1974-07-20,72,170,Power MMA Team,Welterweight,United States,73,3.6,52,2.53,56,3.78,34,83,0.5,7,4,0,11,64,29
25097,Diego Brandao,1987-05-27,67,145,Jackson-Wink MMA,Featherweight,Brazil,68,2.94,47,3.38,62,3.21,68,80,0.6,6,4,0,10,60,67
25245,Aisling Daly,1987-12-24,63,115,SBG Ireland,Strawweight,Ireland,64,2.92,52,1.4,55,2.15,41,33,0.9,2,1,0,3,67,50
25246,Gunnar Nelson,1988-07-28,71,170,Mjolnir,Welterweight,Iceland,72,2.02,57,3.73,51,1.6,64,70,1.1,5,2,0,7,71,80
25415,Mike Pierce,1980-09-01,68,170,Sports Lab,Welterweight,United States,70,2.62,42,2.36,62,3.08,42,71,0.2,9,5,0,14,64,44
25733,Gabriel Benitez,1988-06-15,68,145,Entram Gym,Featherweight,Mexico,71,3.79,45,2.48,71,0,0,52,3,2,1,0,3,67,50
25821,Jan Blachowicz,1983-02-24,74,205,PJ Promotion,Light Heavyweight,Poland,78,3.28,49,3.45,48,1.21,55,33,0.2,1,2,0,3,33,100
25989,Rick Story,1984-08-28,70,170,MMA Lab,Welterweight,United States,71,3.8,41,2.17,62,2.53,48,63,0.9,11,6,0,17,65,36
26070,Danny Castillo,1979-08-25,69,155,Team Alpha Male,Lightweight,United States,71,2.57,42,1.96,62,2.95,38,63,0.2,7,7,0,14,50,29
26162,Alexander Gustafsson,1987-01-15,76,205,Allstars Training Center,Light Heavyweight,Sweden,79,4.12,40,3.63,50,1.93,40,86,0.6,8,4,0,12,67,75
26358,Carlos Diego Ferreira,1985-01-18,68,156,James Cooper MMA,Lightweight,Brazil,,,,,,,,,,3,2,0,5,60,67
26381,Jingliang Li,1988-03-20,72,169,China Top Team,Welterweight,China,,,,,,,,,,2,2,0,4,50,50
26389,Guangyou Ning,1981-12-15,65,135,Tiger Muay Thai,Bantamweight,China,,,,,,,,,,2,1,0,3,67,50
26602,Reuben Duran,1983-07-02,67,135,Pinnacle Fighting Systems,Bantamweight,United States,69,3.19,49,2.61,50,0.98,23,25,0.7,1,3,0,4,25,100
26627,Anthony Pettis,1987-01-27,69,145,Roufusport,Lightweight,United States,72,2.62,42,2.69,57,0.78,52,60,1.1,5,3,0,8,62,80
27090,Yan Cabral,1983-05-13,72,155,Nova Uniao,Welterweight,Brazil,73,2.02,47,1.98,62,2.89,35,37,1.2,2,2,0,4,50,50
27115,Stanislav Nedkov,1981-09-12,71,203,Bushido Bulgaria,Light Heavyweight,Bulgaria,,,,,,,,,,1,2,0,3,33,100
27738,Yancy Medeiros,1987-09-07,70,155,Team Hakuilua,Lightweight,United States,75,4.01,34,4.88,49,0,0,86,0.8,3,3,0,6,50,67
27802,Phil Davis,1984-09-25,74,205,Alliance MMA,Light Heavyweight,United States,79,2.85,34,1.33,72,2.99,38,72,0.6,9,3,0,12,75,33
27944,Jon Jones,1987-07-19,76,205,Jackson-Wink MMA,Light Heavyweight,United States,84,4.25,55,2,65,2.25,52,94,0.6,15,1,0,16,94,60
27953,Bobby Green,1986-09-09,70,155,Pinnacle Fighting Systems,Lightweight,United States,71,4.38,48,3.16,66,1.22,33,81,0.3,4,1,0,5,80,50
28017,Johnny Case,1989-06-28,73,155,Power MMA,Lightweight,United States,72,3.44,40,2.01,59,2.1,47,75,0,4,0,0,4,100,50
28041,Junie Allen Browning,1985-05-12,70,180,Legends MMA,Middleweight,United States,,,,,,,,,,1,1,0,2,50,100
29688,Conor McGregor,1988-07-14,68,170,SBG Ireland,Featherweight,Ireland,74,5.82,47,4.55,57,0.92,62,73,0,7,0,0,7,100,86
30021,Tony Sims,1985-10-14,71,155,Elevation Fight Team,Lightweight,United States,70,1.81,63,0.76,65,0.71,50,50,0.7,1,2,0,3,33,100
30033,Nick Osipczak,1984-12-30,73,170,Team Rough House,Welterweight,England,76,2.83,50,3.77,50,1.2,45,71,1,2,3,0,5,40,100
30054,Russell Doane,1986-08-13,66,135,Hawaii Elite MMA,Bantamweight,United States,70,1.92,41,1.69,56,2.44,43,56,1,2,2,0,4,50,50
30297,Michael McDonald,1991-01-15,68,135,Last Stand Fight Team,Bantamweight,United States,70,2.69,42,2.76,57,1.09,66,52,1.4,6,2,0,8,75,67
30298,Viscardi Andrade,1984-03-08,72,170,Gracie Fusion,Welterweight,Brazil,75,3.26,42,2.77,63,1.93,50,66,0.3,2,1,0,3,67,50
30300,Charles Oliveira,1989-10-17,71,155,Macaco Gold Team,Featherweight,Brazil,74,3.17,50,3.04,52,2.66,37,58,2.7,9,5,0,14,64,89
30452,Sean Strickland,1991-02-27,73,170,CQuence Jiu-Jitsu,Welterweight,United States,76,4.31,37,2.81,66,1.52,50,72,0.6,3,1,0,4,75,67
31096,Alan Patrick Silva Alves,1983-07-19,71,155,X-Gym,Lightweight,Brazil,,,,,,,,,,2,1,0,3,67,50
31103,Francisco Trinaldo,1978-08-24,68,155,Evolucao Thai,Lightweight,Brazil,70,3.35,47,2.31,60,1.14,41,58,0.5,9,3,0,12,75,44
31239,Tony Ferguson,1984-02-12,72,155,Team Death Clutch,Lightweight,United States,76,5.23,42,3.43,65,0.71,42,81,1.5,10,1,0,11,91,70
31372,Felipe Arantes,1988-02-09,68,135,Chute Boxe,Bantamweight,Brazil,73,2.43,49,2.33,63,1.13,56,42,0.9,4,3,1,8,50,50
31496,Amanda Nunes,1988-05-30,65,135,American Top Team,Bantamweight,Brazil,69,4.69,53,2.9,49,2.04,38,73,1.2,4,1,0,5,80,100
31766,James Krause,1986-06-04,74,155,Glory MMA and Fitness,Lightweight,United States,73,4.25,43,4.36,60,1.17,17,26,0.7,4,3,0,7,57,75
31808,Zak Cummings,1984-08-02,72,170,Glory MMA and Fitness,Welterweight,United States,75,2.43,30,2.89,52,1.37,38,71,0.8,3,1,0,4,75,67
31978,Kenny Robertson,1984-02-14,70,170,Central Illinois Combat Club,Welterweight,United States,74,3.72,47,3.02,52,1.37,26,57,0.8,4,4,0,8,50,75
32051,Ricardo Lamas,1982-05-21,68,145,MMA Masters,Featherweight,United States,71,2.58,42,2.55,57,1.67,31,45,1.1,7,2,0,9,78,57
32432,Costas Philippou,1979-11-29,71,185,Bellmore Kickboxing Academy,Middleweight,United States,73,2.19,35,2.73,54,0.4,42,65,0.3,6,4,0,10,60,50
33095,Brad Tavares,1987-12-21,71,185,Xtreme Couture,Middleweight,United States,74,3.12,41,2.49,55,1.29,32,75,0,8,4,0,12,67,12
33156,Sean O'Connell,1983-09-02,73,205,,Light Heavyweight,United States,74,5.46,48,6.77,45,0,0,30,0.5,2,3,0,5,40,100
33161,Mairbek Taisumov,1988-08-08,69,155,Team Taisumov,Lightweight,Russia,73,3.26,43,2.15,61,2.24,77,85,0,4,1,0,5,80,75
33342,Pat Barry,1979-07-07,71,235,Team Death Clutch,Heavyweight,United States,74,2.72,52,3.54,59,0,0,76,0.2,5,7,0,12,42,80
33926,Brendan Schaub,1983-03-18,76,245,Reign MMA,Heavyweight,United States,78,2.92,37,2.22,57,2.32,46,72,0.4,5,5,0,10,50,60
33932,Cat Zingano,1982-07-01,66,135,Zingano Brazilian Jiu-Jitsu,Bantamweight,United States,68,2.18,68,1.44,43,2.66,87,50,1.5,2,1,0,3,67,100
34071,Amir Sadollah,1980-08-27,71,170,Syndicate MMA,Welterweight,United States,74,4.71,46,3.55,60,0.57,27,60,0.3,6,5,0,11,55,33
34072,Matt Riddle,1986-01-14,73,170,Throwdown,Welterweight,United States,,,,,,,,,,7,3,0,10,70,14
34124,Court McGee,1984-12-12,71,170,The Pit Elevated Fight Team,Welterweight,United States,75,4.9,36,3.42,62,2.17,27,70,0.6,6,3,0,9,67,33
34236,Myles Jury,1988-10-31,71,145,Power MMA,Lightweight,United States,73,2.29,35,1.49,71,2.61,52,0,0.4,6,2,0,8,75,50
34371,Issei Tamura,1984-03-12,65,135,Krazy Bee,Featherweight,Japan,63,1.89,53,4.58,44,0.92,25,33,0,1,2,0,3,33,100
34376,Christian Morecraft,1986-09-08,78,260,Team Bombsquad,Heavyweight,United States,81,2.82,34,2.46,46,3.26,66,50,2.2,1,3,0,4,25,100
35142,Carlos Eduardo Rocha,1981-07-12,70,170,American Kickboxing Academy,Welterweight,Brazil,70,1.24,34,1.85,55,0,0,52,1.4,1,2,0,3,33,100
35410,Sam Alvey,1986-05-06,74,185,Team Quest,Middleweight,United States,75,3.6,48,3.8,56,0,0,85,0.2,3,2,0,5,60,100
35448,Pablo Garza,1983-09-16,73,145,Academy of Combat Arts,Featherweight,United States,73,3.37,44,2.7,50,0.94,25,15,1.3,3,3,0,6,50,67
35509,Erik Perez,1989-11-19,68,135,Jackson-Wink MMA,Bantamweight,Mexico,68,3.16,40,2.09,66,3.16,55,69,0.2,5,2,0,7,71,60
35867,John Cholish,1983-12-17,71,155,Renzo Gracie Jiu-Jitsu,Lightweight,United States,72,2.65,49,2.29,73,1.82,31,78,0.4,1,2,0,3,33,100
36155,Chan Sung Jung,1987-03-17,69,145,Korean Zombie MMA,Featherweight,South Korea,72,3.76,38,3.44,62,1.11,71,68,0.9,3,1,0,4,75,100
36403,Walel Watson,1984-07-16,71,135,Team Hurricane Awesome,Bantamweight,United States,69,2.1,29,3.79,43,0,0,61,1.4,1,3,0,4,25,100
36618,Maximo Blanco,1983-10-16,68,145,Yoshida Dojo,Featherweight,Venezuela,71,4.11,44,3.19,66,1.85,36,63,0.3,4,4,0,8,50,25
36889,James Moontasri,1988-04-10,70,170,Black House,Lightweight,United States,71,2.39,48,3.86,40,0,0,79,0.2,2,2,0,4,50,100
36939,Jussier da Silva,1985-04-14,65,125,Kimura Nova Uniao,Flyweight,Brazil,,,,,,,,,,4,3,0,7,57,25
36963,Ramsey Nijem,1988-04-01,71,155,Skrap Pack,Lightweight,United States,75,3.05,44,1.62,62,5.32,62,55,1.1,5,5,0,10,50,40
37351,Roland Delorme,1983-12-18,69,135,Winnipeg Academy of MMA,Bantamweight,Canada,71,2.28,44,4.32,40,2.51,34,42,1.6,3,3,0,6,50,67
37402,John Makdessi,1985-05-03,68,155,Tristar Gym,Lightweight,Canada,68,5.39,51,3.95,71,0,0,87,0,6,5,0,11,55,50
37404,Mitch Gagnon,1984-10-10,66,135,Troop MMA,Bantamweight,Canada,65,3.18,48,2.13,63,1.43,26,67,1.9,4,2,0,6,67,75
37452,Justin Edwards,1983-01-26,70,155,Team Jorge Gurgel,Lightweight,United States,70,2.68,42,3.32,51,2.14,26,27,1,2,5,0,7,29,50
37528,Jimi Manuwa,1980-02-18,72,205,Keddles Gym,Light Heavyweight,England,79,3.64,59,2.98,48,0.76,25,63,0.5,4,2,0,6,67,75
38190,Rony Mariano Bezerra,1984-03-21,67,145,Evolucao Thai,Featherweight,Brazil,,,,,,,,,,4,2,0,6,67,75
38393,Chad Mendes,1985-05-01,66,145,Team Alpha Male,Featherweight,United States,66,2.7,49,2.16,68,4.16,54,100,0.3,8,4,0,12,67,62
38671,Max Holloway,1991-12-04,71,145,Gracie Technics,Featherweight,United States,69,5.67,43,3.74,67,0.32,80,83,0.6,11,3,0,14,79,64
38841,Mackens Semerzier,1980-11-03,69,145,Team Curran,Featherweight,United States,72,2.91,45,3.48,46,2.14,50,50,2.1,1,1,0,2,50,100
38842,Ovince St. Preux,1983-04-08,75,205,Knoxville MMA,Light Heavyweight,United States,,,,,,,,,,7,2,0,9,78,86
38903,Cody Gibson,1987-09-11,70,135,Elite Team,Bantamweight,United States,71,2.47,31,2.54,63,1.85,38,58,0.4,1,3,0,4,25,100
39537,Stipe Miocic,1982-08-19,76,240,Strong Style Fight Team,Heavyweight,United States,80,5.03,50,3.26,62,2.14,35,72,0,8,2,0,10,80,62
39575,Jessica Eye,1986-07-27,66,135,Strong Style Fight Team,Bantamweight,United States,66,3.52,36,3.43,59,0.16,100,61,0.2,1,3,0,4,25,100
39781,Dustin Pague,1987-08-05,69,135,Disciple MMA,Lightweight,United States,74,1.65,53,2.96,41,1.03,44,55,2.6,1,5,0,6,17,100
40207,Ilir Latifi,1983-07-28,68,205,Pancrase Gym Sweden,Light Heavyweight,Sweden,73,1.84,34,2.91,53,1.97,27,100,0.7,4,2,0,6,67,100
40238,Karlos Vemola,1985-07-01,72,205,London Shootfighters,Light Heavyweight,Czech Republic,,,,,,,,,,2,4,0,6,33,100
40436,Willie Gates,1987-01-21,68,125,Pinnacle MMA,Flyweight,United States,70,1.8,38,4.28,38,0,0,67,0.4,1,2,0,3,33,100
40518,Scott Askham,1988-05-25,75,185,Atherton Submission Wrestling,Middleweight,England,,,,,,,,,,1,2,0,3,33,100
40623,Godofredo Castro,1987-07-02,67,145,Evolucao Thai,Featherweight,Brazil,,,,,,,,,,3,3,0,6,50,67
40954,Jimmie Rivera,1989-06-29,64,135,Team Tiger Schulmann,Bantamweight,United States,68,4.52,40,2.97,66,0.97,33,100,0,3,0,0,3,100,33
40956,Nick Pace,1987-04-17,67,135,Team Tiger Schulmann,Bantamweight,United States,68,1.48,34,3.14,57,2.52,43,54,0.5,1,2,0,3,33,100
41247,Dustin Kimura,1989-05-21,66,135,Gracie Technics,Bantamweight,United States,71,1.33,21,3.82,51,0.93,37,50,2.2,2,3,0,5,40,100
41494,Augusto Montano,1984-10-25,73,170,Bonebreakers Team,Welterweight,Mexico,73,3.46,46,2.66,56,0,0,66,0,1,1,0,2,50,100
41523,Adlan Amagov,1986-10-30,71,170,Jackson-Wink MMA,Welterweight,Russia,76,3.29,47,0.82,78,5.84,56,100,0,2,0,0,2,100,50
41524,Rashid Magomedov,1984-05-14,69,155,Gorec,Lightweight,Russia,,,,,,,,,,4,0,0,4,100,25
41586,Alex Caceres,1988-06-20,69,145,MMA Lab,Bantamweight,United States,73,3.72,49,2.49,63,0.68,81,56,0.9,6,6,0,12,50,33
41745,Germaine de Randamie,1984-04-24,69,145,American Kickboxing Academy,Bantamweight,Netherlands,71,3.2,47,2.28,66,0,0,86,0.2,2,1,0,3,67,50
41906,John Lineker,1990-06-12,62,135,OCS Jiu-Jitsu,Flyweight,Brazil,67,5.01,39,4.05,55,0.62,60,67,0.6,7,2,0,9,78,71
42432,Felice Herrig,1984-09-18,64,115,Team Curran,Strawweight,United States,65,2.72,32,3.89,51,1.5,40,50,1.9,1,1,0,2,50,100
42605,Tyron Woodley,1982-04-17,69,170,American Top Team Evolution,Welterweight,United States,,,,,,,,,,5,2,0,7,71,80
42802,Gian Villante,1985-04-18,74,205,Bellmore Kickboxing Academy,Light Heavyweight,United States,,,,,,,,,,4,3,0,7,57,75
42804,Chris Weidman,1984-06-17,74,185,Serra-Longo Fight Team,Middleweight,United States,78,3.09,44,2.9,53,3.33,49,71,0.9,9,1,0,10,90,67
42817,Al Iaquinta,1987-04-30,67,155,Serra-Longo Fight Team,Lightweight,United States,70,4.91,41,3.72,64,1.25,29,84,0.5,7,2,0,9,78,43
42901,Michael Kuiper,1989-06-07,72,185,Team Topfighter,Light Heavyweight,Netherlands,73,3.28,54,3.62,54,2.3,55,79,0,1,3,0,4,25,100
43107,Vagner Rocha,1982-06-06,71,155,Team VRMA,Lightweight,Brazil,73,2.64,42,4.5,48,1.4,33,50,1.9,1,3,0,4,25,100
43621,Brian Melancon,1982-05-28,68,170,Paradigm Training Center,Welterweight,United States,72,4.18,49,3.64,64,2.02,100,66,0,1,1,0,2,50,100
43796,John Albert,1986-10-13,69,135,Victory Athletics,N/A,United States,68,3.05,49,2.82,35,0,0,50,6.1,1,4,0,5,20,100
43866,Clint Hester,1986-11-21,74,205,X3 Sports,Middleweight,United States,77,3.36,42,3.44,56,1.02,35,60,0,4,2,0,6,67,50
44442,Bradley Scott,1989-06-22,73,185,Dragons Lair MMA,Middleweight,England,,,,,,,,,,2,2,0,4,50,100
44627,Alvaro Herrera,1990-05-14,72,170,UAG MMA,Welterweight,Mexico,74,1.71,45,2.88,56,0,0,20,0,1,0,0,1,100,100
44683,John Salter,1985-03-21,73,185,Dethrone Base Camp,Middleweight,United States,74,1.68,32,1.68,68,2.85,46,66,0.5,1,2,0,3,33,100
45108,Jon Tuck,1984-08-28,70,155,MMA Lab,Lightweight,Guam,73,3.1,39,3.75,61,0.49,37,55,0.8,3,2,0,5,60,67
45122,Daniel Hooker,1990-02-13,72,145,Saigon Sports Club,Featherweight,New Zealand,,,,,,,,,,2,2,0,4,50,100
45132,Robert Whittaker,1990-12-20,71,185,PMA Super Martial Arts Centre,Middleweight,Australia,73,5.07,41,4.09,63,0.59,66,93,0,6,2,0,8,75,50
45230,Louis Gaudinot,1984-08-28,63,125,Team Tiger Schulmann,Flyweight,United States,63,2.34,37,6.42,48,0.57,40,31,1.1,1,3,0,4,25,100
45417,Rustam Khabilov,1986-11-04,70,155,Jackson-Wink MMA,Lightweight,Russia,73,2.1,36,1.53,66,4.32,49,62,0.1,3,2,0,5,60,67
45452,Demetrious Johnson,1986-08-13,63,125,AMC Pankration,Flyweight,United States,66,3.31,52,1.74,65,3.54,54,62,0.5,11,1,1,13,85,36
45624,Shawn Jordan,1984-10-21,72,260,American Top Team,Heavyweight,United States,75,2.87,50,3.3,47,1.97,38,76,0.1,6,4,0,10,60,100
45986,Tom Breese,1991-09-26,75,170,Tristar Gym,Welterweight,England,73,3.61,49,2.65,63,0,0,72,0.4,2,0,0,2,100,100
46202,Philip De Fries,1986-04-21,76,250,Alliance MMA,Heavyweight,England,82,2.3,47,3,37,3.29,42,100,0.6,2,3,0,5,40,50
46224,Michael Chiesa,1987-12-07,73,155,Sikjitsu,Lightweight,United States,75,2.26,37,2.38,52,2.87,40,72,1.5,6,2,0,8,75,67
46259,Edson Barboza,1986-01-21,71,155,Ricardo Almeida Jiu-Jitsu,Lightweight,Brazil,75,3.99,41,3.42,64,0.62,53,86,0.1,10,4,0,14,71,50
46307,Joe Proctor,1985-08-10,70,155,Team Aggression,Lightweight,United States,72,3.46,36,3.7,61,0,0,70,1.9,4,3,0,7,57,75
46542,Leslie Smith,1982-08-17,69,135,Cesar Gracie Fight Team,Bantamweight,United States,66,6.81,37,8.38,52,0,0,66,0,1,2,0,3,33,100
47066,Yosdenis Cedeno,1985-02-12,68,155,Blackzillians,Lightweight,Cuba,69,1.64,29,1.6,67,0,0,31,0.3,1,3,0,4,25,100
47105,Robert Whiteford,1983-04-12,69,145,Dinky Ninjas,Featherweight,Scotland,,,,,,,,,,2,2,0,4,50,50
47183,Shinsho Anzai,1985-12-01,69,170,Team Climb,Welterweight,Japan,70,3.58,65,4.12,44,2.99,25,100,0,1,1,0,2,50,100
47227,Chas Skelly,1985-05-11,71,145,Team Takedown,Featherweight,United States,72,1.84,38,3.29,46,1.88,37,41,2.9,4,0,0,4,100,75
47549,Norman Parke,1986-12-22,71,155,Next Generation NI,Lightweight,Northern Ireland,70,3.06,35,2.88,64,1.98,26,77,0,5,2,1,8,62,20
48046,Jim Hettes,1987-06-09,69,145,Northeast Jiu-Jitsu,Featherweight,United States,,,,,,,,,,3,3,0,6,50,67
48566,Ryan Benoit,1989-08-25,65,125,Janjira Muay Thai,Flyweight,United States,68,2.08,32,3.16,60,0.31,25,59,0.3,1,2,0,3,33,100
48820,Jon Madsen,1980-02-12,72,240,HIT Squad,Heavyweight,United States,72,2.46,41,1.18,81,1.32,71,70,0,4,1,0,5,80,25
49516,Daniel Kelly,1977-10-31,72,185,Resilience Training Centre,Middleweight,Australia,70,3.67,40,3.99,65,2.42,50,80,0.2,3,1,0,4,75,33
49519,Matt Mitrione,1978-07-15,75,265,Blackzilians,Heavyweight,United States,79,3.55,50,2.79,64,0,0,55,0.7,9,5,0,14,64,89
50381,Cody Garbrandt,1991-07-07,67,135,Strong Style Fight Team,Bantamweight,United States,65,3.58,37,3.04,68,1.19,38,100,0,2,0,0,2,100,100
50529,Dustin Poirier,1989-01-19,69,155,American Top Team,Lightweight,United States,72,4.97,49,3.38,57,1.79,40,68,1.3,11,3,0,14,79,64
50586,Mike Wilkinson,1987-09-15,68,145,Atherton Submission Wrestling,Featherweight,England,68,2.35,38,3.7,35,0.92,14,55,0.9,2,1,0,3,67,50
50588,Ian Entwistle,1986-11-19,68,135,Apex MMA,Bantamweight,England,64,0.11,7,7.36,31,0,0,0,12.1,1,1,0,2,50,100
50883,Julianna Pena,1989-08-19,67,135,SikJitsu,Bantamweight,United States,69,2.95,52,1.2,44,2.79,52,22,1.2,3,0,0,3,100,67
51163,Caio Magalhaes,1987-12-14,73,185,Dragon Fight,Middleweight,Brazil,73,2.27,40,2.78,56,1.05,15,58,1.6,4,2,0,6,67,75
51225,Chris Holdsworth,1987-10-14,71,135,Team Alpha Male,Bantamweight,United States,,,,,,,,,,2,0,0,2,100,50
51345,Lorenz Larkin,1986-09-03,71,170,Millennia MMA,Welterweight,United States,72,3.53,46,2.74,63,0.27,42,79,0.1,3,5,0,8,38,67
51471,Bryan Barberena,1989-05-03,72,170,MMA Lab,Lightweight,United States,72,5.17,48,4.23,49,0.45,40,46,0.2,2,1,0,3,67,100
51728,Marcos Vinicius Borges Pancini,1979-12-05,69,145,Team Bronx,Featherweight,Brazil,,,,,,,,,,1,2,0,3,33,100
51955,Marcos Rogerio de Lima,1985-06-25,73,205,011 MMA Team,Light Heavyweight,Brazil,75,4.79,55,4.36,50,0,0,33,1.6,2,1,0,3,67,100
52311,Daniel Cormier,1979-03-20,71,205,American Kickboxing Academy,Light Heavyweight,United States,72,3.77,48,2.05,61,1.93,42,80,0.4,6,1,0,7,86,50
52407,Pedro Munhoz,1986-09-07,66,135,Black House,Bantamweight,Brazil,64,3.93,38,6.26,56,1.06,18,50,1.8,1,2,0,3,33,100
53205,Sam Sicilia,1986-02-01,68,145,Sikjitsu,Featherweight,United States,67,2.76,36,3.53,57,1.69,43,73,1,5,5,0,10,50,60
53207,Thiago de Oliveira Perpetuo,1986-12-14,70,170,Furacao Fight Team,Welterweight,Brazil,,,,,,,,,,1,2,0,3,33,100
53300,Anthony Birchak,1986-05-16,68,135,Luta Elite MMA,Bantamweight,United States,69,3.98,35,2.26,66,0.68,16,83,0,1,2,0,3,33,100
53369,Chris Beal,1985-08-06,67,125,KnuckleHeadz Boxing,Flyweight,United States,69,3.45,35,3.18,61,1.6,58,78,0.2,2,2,0,4,50,50
53375,Piotr Hallmann,1987-08-25,69,155,Mighty Bulls Gdynia,Lightweight,Poland,71,3.98,45,3.17,58,2.55,44,70,0.4,2,4,0,6,33,100
53717,Daron Cruickshank,1985-06-11,68,155,Michigan Top Team,Lightweight,United States,72,2.88,38,2.98,57,2.04,41,60,0.2,6,6,0,12,50,50
53933,Matt Dwyer,1989-12-17,76,170,Toshido Mixed Martial Arts,Welterweight,Canada,76,2.57,34,3.24,54,0.44,10,60,0,1,3,0,4,25,100
54124,Alex Garcia,1987-07-14,69,170,Tristar Gym,Welterweight,Canada,72,2.14,35,3.23,61,4.71,62,55,0,3,2,0,5,60,33
54303,Daniel Omielanczuk,1982-08-31,72,247,Ankos Zapasy,Heavyweight,Poland,74,2.94,64,2.96,42,0.78,33,47,0.2,2,2,0,4,50,100
54620,Niklas Backstrom,1989-08-22,72,145,Allstars Training Center,Featherweight,Sweden,74,1.12,41,3.65,40,2.92,80,72,2.2,1,1,0,2,50,100
54833,Mike Rio,1981-07-06,70,155,Zen Jiu-Jitsu,Lightweight,United States,71,1.68,39,2.99,53,2.58,27,0,1,1,3,0,4,25,100
55159,John Moraga,1984-03-20,66,125,Arizona Combat Sports,Flyweight,United States,66,2.4,39,2.89,56,0.58,20,40,0.7,5,3,0,8,62,80
55954,Alex White,1988-10-22,72,155,Team Destruction,Featherweight,United States,71,3.57,37,2.83,67,1.02,40,58,0.3,2,2,0,4,50,50
56035,Khabib Nurmagomedov,1988-09-20,70,155,Fightspirit Team,Lightweight,Russia,70,3.82,50,1.5,70,6.15,48,83,0.6,6,0,0,6,100,33
56567,Luke Barnatt,1988-04-13,78,185,Tsunami Gym,Middleweight,England,77,4.43,36,3.87,59,0.63,42,63,0.4,3,3,0,6,50,67
56583,Beneil Dariush,1989-05-06,70,155,Kings MMA,Lightweight,United States,72,3.64,47,2.87,60,1.45,27,75,0.8,6,1,0,7,86,50
56689,Doo Ho Choi,1991-04-06,69,143,Gumi MMA,Featherweight,South Korea,,,,,,,,,,2,0,0,2,100,100
57269,Colby Covington,1988-02-22,71,170,American Top Team,Welterweight,United States,72,2.51,51,1.43,60,6.79,54,0,0.4,3,1,0,4,75,67
57343,Edimilson Souza,1984-10-17,72,145,DS Team,Featherweight,Brazil,,,,,,,,,,3,1,0,4,75,67
58065,Dennis Bermudez,1986-12-13,66,145,Long Island MMA,Featherweight,United States,66,4.32,46,2.8,57,4.16,43,91,1.3,8,3,0,11,73,38
58097,Dustin Ortiz,1988-12-25,65,125,Roufusport,Flyweight,United States,65,3.02,45,2.33,54,2.4,31,55,0.1,4,3,0,7,57,50
